Symbol,EngName,ChtName,PrevClose,Exchange,Currency,LotSize
00335,UPBEST GROUP,м№л╪╢░╣╬,2.14,SEHK,HKD,2000
00336,HUABAO INTL,╡╪─_░ъ╗┌,2.52,SEHK,HKD,1000
00337,GREENLAND HK,║ёжaн╗┤ф,3.31,SEHK,HKD,1000
00338,SHANGHAI PECHEM,дWо№е█кoд╞дuк╤еў,2.45,SEHK,HKD,2000
00339,EARNEST INV,жwзQо╔зы╕ъ,0.65,SEHK,HKD,10000
00340,CHINA MINING,дд░ъ─q╖~,0.134,SEHK,HKD,2000
00341,CAFE DE CORAL H,дjоa╝╓╢░╣╬,24.25,SEHK,HKD,2000
00342,NEWOCEAN ENERGY,╖sо№пр╖╜,2.9,SEHK,HKD,2000
00343,CULTURECOM HOLD,дхд╞╢╟лH,1.4,SEHK,HKD,5000
00345,VITASOY INT'L,VITASOY INT'L,11.04,SEHK,HKD,2000
00346,YANCHANG PETRO,й╡к°е█кo░ъ╗┌,0.238,SEHK,HKD,10000
00347,ANGANG STEEL,╛b┐√к╤еў,3.58,SEHK,HKD,2000
00348,HAIERHEALTHWISE,о№║╕┤╝пр░╖▒d,0.52,SEHK,HKD,2000
00350,JINGWEI TEXTILE,╕g╜nп╝┬┤╛ў▒ёк╤еў,11.32,SEHK,HKD,2000
00351,ASIA ENERGY LOG,и╚мwпр╖╜клмy,0.092,SEHK,HKD,10000
00352,FORTUNE SUN,┤I╢з,1.16,SEHK,HKD,2000
00353,ENERGY INTINV,пр╖╜░ъ╗┌зы╕ъ,0.305,SEHK,HKD,20000
00354,CHINASOFT INT'L,дд░ъ│nеє░ъ╗┌,2.42,SEHK,HKD,2000
00355,CENTURY C INT'L,е@мЎл░ел░ъ╗┌,0.51,SEHK,HKD,4000
00356,DT CAPITAL,╣йе▀╕ъе╗,0.103,SEHK,HKD,30000
00357,HNA INFRA,о№пш░Є┬ж,7.5,SEHK,HKD,1000
00358,JIANGXI COPPER,ж┐жш╗╔╖~к╤еў,9.39,SEHK,HKD,1000
00359,HAISHENG JUICE,о№д╔кGе─,0.35,SEHK,HKD,4000
00360,NEW FOCUS AUTO,╖s╡J┬I,0.76,SEHK,HKD,4000
00361,SINO GOLF HOLD,╢╢└s▒▒к╤,1.08,SEHK,HKD,2000
00362,C ZENITH CHEM,дд░ъд╤д╞дu,0.68,SEHK,HKD,10000
00363,SHANGHAI IND H,дWо№╣ъ╖~▒▒к╤,18.32,SEHK,HKD,1000
00364,PING SHAN TEA,йWдsп∙╖~,0.048,SEHK,HKD,4000
00365,SUN EAST TECH,дщкFмьз▐,0.445,SEHK,HKD,2000
00366,LUKS GROUP (VN),│░дє╢░╣╬б]╢Vлnб^,2.35,SEHK,HKD,2000
00367,CHUANG'S INT'L,▓°дh╛ў║c░ъ╗┌,0.91,SEHK,HKD,4000
00368,SINOTRANS SHIP,дде~╣Bпш╣B,1.41,SEHK,HKD,500
00369,WING TAI PPT,е├оїжa▓г,4.39,SEHK,HKD,2000
00370,CHINA BEST,░ъ╡╪,0.244,SEHK,HKD,20000
00371,BJ ENT WATER,е_▒▒дЇ░╚╢░╣╬,5.06,SEHK,HKD,2000
00372,ITC CORPORATION,╝w▓╗е°╖~,0.7,SEHK,HKD,2000
00373,ALLIED GROUP,┴pжX╢░╣╬,35,SEHK,HKD,2000
00374,FOUR SEAS MER,е|мw╢░╣╬,3.69,SEHK,HKD,2000
00375,YGM TRADING,YGM TRADING,7.81,SEHK,HKD,1000
00376,REORIENT GROUP,╖чкF╢░╣╬,9.9,SEHK,HKD,2000
00377,HUAJUN HOLD,╡╪зg▒▒к╤,1.15,SEHK,HKD,4000
00378,CIAM GROUP,и╞жw╢░╣╬,6.64,SEHK,HKD,10000
00379,PME,е▓м№йy,0.129,SEHK,HKD,10000
00380,CHINA PIPE,дд░ъ║▐╖~,0.26,SEHK,HKD,4000
00381,KIU HUNG INT'L,╣┤╢п░ъ╗┌,0.127,SEHK,HKD,10000
00382,WELLING HOLDING,л┬╞F▒▒к╤,1.21,SEHK,HKD,2000
00383,COL CAPITAL,дд░ъ║Ї╡╕╕ъе╗,0.36,SEHK,HKD,10000
00384,CHINA GAS HOLD,дд░ъ┐UоЁ,10.44,SEHK,HKD,2000
00385,CHINNEY ALLI,л╪┴p╢░╣╬,1.13,SEHK,HKD,10000
00386,SINOPEC CORP,дд░ъе█кoд╞дuк╤еў,4.95,SEHK,HKD,2000
00387,LEEPORT(HOLD),дO┬╫б]╢░╣╬б^,1.03,SEHK,HKD,4000
00388,HKEX,н╗┤фецйЎй╥,178.5,SEHK,HKD,100
00389,TONTINE WINES,│qд╤░s╖~,0.249,SEHK,HKD,2000
00390,CHINA RAILWAY,дд░ъдд┼K,6.6,SEHK,HKD,1000
00391,MEI AH ENTER,м№и╚оT╝╓╕ъ░T,0.63,SEHK,HKD,20000
00392,BEIJING ENT,е_и╩▒▒к╤,42.5,SEHK,HKD,500
00393,GLORIOUS SUN,ж░дще°╖~,1.34,SEHK,HKD,2000
00395,SMARTAC GP CH,дд░ъ┤╝пр╢░╣╬,0.28,SEHK,HKD,8000
00396,HING LEE (HK),┐│зQб]н╗┤фб^▒▒к╤,0.29,SEHK,HKD,2000
00397,JUNYANG SOLAR,зg╢зд╙╢зпр,0.133,SEHK,HKD,20000
00398,ORIENTAL WATCH,кFдшкэжц╢░╣╬,1.01,SEHK,HKD,2000
00399,UNITED GENE GP,┴pжX░Єж]╢░╣╬,0.62,SEHK,HKD,5000
00400,COGOBUY,мь│qкфл░,6.15,SEHK,HKD,1000
00401,WANJIA GROUP,╕U╣┼╢░╣╬,0.52,SEHK,HKD,5000
00402,PEACEMAP HOLD,д╤дU╣╧▒▒к╤,0.227,SEHK,HKD,20000
00403,STARLITE HOLD,мPе·╢░╣╬,0.38,SEHK,HKD,2000
00404,HSIN CHONG CONS,╖sйў└ч│y,0.84,SEHK,HKD,2000
00405,YUEXIU REIT,╢Vиqй╨▓глH░U░Єкў,3.91,SEHK,HKD,1000
00406,YAU LEE HOLD,ж│зQ╢░╣╬,1.38,SEHK,HKD,2000
00408,YIP'S CHEMICAL,╕ндєд╞дu╢░╣╬,3.55,SEHK,HKD,2000
00410,SOHO CHINA,всв▌в╓в▌дд░ъ,3.21,SEHK,HKD,500
00411,LAM SOON (HK),лn╢╢б]н╗┤фб^,4.5,SEHK,HKD,1000
00412,HERITAGE INT'L,║~░Є▒▒к╤,0.65,SEHK,HKD,6000
00413,SC HOLDINGS-NEW,лn╡╪╢░╣╬▒▒к╤бX╖s,0.53,SEHK,HKD,8000
00417,TSE SUI LUEN,┴┬╖ч┼я,2.29,SEHK,HKD,2000
00418,FOUNDER HOLD,дше┐▒▒к╤,0.42,SEHK,HKD,2000
00419,JIUHAO HEALTH,дд░ъв╕╕╣░╖▒d,1.26,SEHK,HKD,10000
00420,FOUNTAIN SET,║╓е╨╣ъ╖~,0.77,SEHK,HKD,2000
00422,VMEP HOLDINGS,╢Vлn╗s│yе[дuеXдf,0.44,SEHK,HKD,1000
00423,HKET HOLDINGS,╕g└┘дщ│°╢░╣╬,1.56,SEHK,HKD,2000
00425,MINTH GROUP,▒╙╣ъ╢░╣╬,12.88,SEHK,HKD,2000
00426,ONE MEDIA GROUP,╕U╡╪┤C┼щ,0.79,SEHK,HKD,2000
00428,HUGE CHINA,╢╫╣┼дд░ъ,4.9,SEHK,HKD,2000
00430,ORIENTAL EXPL,кFдш║Їоw,0.143,SEHK,HKD,2000
00431,G CHINA HOLD,дjдд╡╪╣ъ╖~,4.07,SEHK,HKD,4000
00432,PCPD,м╒дjжa▓г,3.07,SEHK,HKD,1000
00433,NORTH MINING,е_дш─q╖~,0.077,SEHK,HKD,10000
00434,BOYAA,│╒╢одм░╩,3.1,SEHK,HKD,1000
00435,SUNLIGHT REIT,╢зе·й╨жa▓г░Єкў,3.57,SEHK,HKD,1000
00438,IRICO,▒mнi╣qдl,0.45,SEHK,HKD,2000
00439,KUANGCHI,е·▒╥мь╛╟,1.52,SEHK,HKD,1000
00440,DAH SING,дj╖sкў┐─,40.5,SEHK,HKD,400
00442,KTL INT'L,KTL INT'L,7.8,SEHK,HKD,1000
00444,SINCEREWATCH HK,SINCEREWATCH HK,1.11,SEHK,HKD,10000
00445,CHINA FIRE,дд░ъо°и╛,0.365,SEHK,HKD,5000
00449,CHIGO HOLDING,з╙░к▒▒к╤,0.118,SEHK,HKD,2000
00450,HUNG HING PRINT,┬E┐│жLиъ╢░╣╬,0.91,SEHK,HKD,2000
00451,GCL NEWENERGY,иє°╩╖sпр╖╜,0.475,SEHK,HKD,2000
00455,TIANDA PHARMA,д╤дj├─╖~,0.35,SEHK,HKD,2000
00456,NEW CITY DEV,╖sл░елл╪│]╡oоi,0.28,SEHK,HKD,20000
00458,TRISTATE HOLD,┴pи╚╢░╣╬,2.8,SEHK,HKD,1000
00459,MIDLAND IC&I,м№┴pдu░╙чE,0.038,SEHK,HKD,10000
00460,SIHUAN PHARM,е|└Ї┬х├─,4.41,SEHK,HKD,1000
00462,NATURAL DAIRY,д╤╡Mи┼л~,2.2,SEHK,HKD,4000
00464,KENFORD GROUP,л╪║╓╢░╣╬,1.49,SEHK,HKD,4000
00465,FUTONG TECH,┤I│qмьз▐,0.93,SEHK,HKD,2000
00467,UNITEDENERGY GP,┴pжXпр╖╜╢░╣╬,0.84,SEHK,HKD,2000
00468,GAPACK,п╔м№е]╕╦,3.55,SEHK,HKD,1000
00469,CAPXON INT'L,│═┤╢кQ░ъ╗┌,0.26,SEHK,HKD,4000
00471,CMMB VISION,дд╝╜▒▒к╤,0.127,SEHK,HKD,20000
00472,NEW SILKROAD,╖s╡╖╕Їдхо╚,1.45,SEHK,HKD,10000
00474,HAO TIAN DEV,й■д╤╡oоi╢░╣╬,0.45,SEHK,HKD,6000
00475,ZHONG FA ZHAN,дд╡oоi▒▒к╤,2.15,SEHK,HKD,2000
00476,CH DYNAMICS,дд░ъ░╩дO▒▒к╤,0.355,SEHK,HKD,10000
00477,AUPU GROUP HLDG,╢°┤╢╢░╣╬▒▒к╤,2.07,SEHK,HKD,4000
00479,CIL HOLDINGS,╡╪л╪▒▒к╤,0.061,SEHK,HKD,20000
00480,HKR INT'L,н╗┤ф┐│╖~░ъ╗┌,3.6,SEHK,HKD,800
00482,SANDMARTIN INTL,╕t░идB░ъ╗┌,0.315,SEHK,HKD,2000
00483,BAUHAUS INT'L,е]пE┤╡░ъ╗┌,2.4,SEHK,HKD,2000
00484,FORGAME,╢│╣C▒▒к╤,11.1,SEHK,HKD,100
00485,SHIHUA DEV,╣ъ╡╪╡oоi,0.123,SEHK,HKD,10000
00486,RUSAL,RUSAL,3.39,SEHK,HKD,1000
00487,SUCCESSUNIVERSE,╣ъ╝w└Ї▓y,0.19,SEHK,HKD,4000
00488,LAI SUN DEV,─R╖s╡oоi,0.131,SEHK,HKD,15000
00489,DONGFENG GROUP,кFн╖╢░╣╬к╤еў,7.11,SEHK,HKD,2000
00491,SEE CORPORATION,║~╢╟┤C,0.4,SEHK,HKD,20000
00493,GOME,░ъм№╣q╛╣,1.12,SEHK,HKD,1000
00494,LI & FUNG,зQ┬╫,4.97,SEHK,HKD,2000
00495,PALADIN,PALADIN,0.305,SEHK,HKD,5000
00496,KASEN,еd┤╦░ъ╗┌,0.8,SEHK,HKD,1000
00497,CSI PROPERTIES,╕ъе╗╡ж▓джa▓г,0.23,SEHK,HKD,10000
00498,PYI CORP,лO╡╪╢░╣╬,0.153,SEHK,HKD,2000
00499,QINGDAO HLDGS,лCоq▒▒к╤,1.37,SEHK,HKD,2000
00500,FRONTIER SER,е¤┬╫кA░╚╢░╣╬,1.39,SEHK,HKD,1000
00503,LANSEN PHARMA,о╘е═┬х├─,2.22,SEHK,HKD,1000
00505,XINGYE COPPER,┐│╖~╗╔╖~,0.88,SEHK,HKD,1000
00506,CHINA FOODS,дд░ън╣л~,3.27,SEHK,HKD,2000
00508,DINGYI GP INV,╣й╗ї╢░╣╬зы╕ъ,0.59,SEHK,HKD,5000
00509,SUNSHINE,е@мЎ╢зе·,0.5,SEHK,HKD,5000
00510,CASH FIN SER GP,о╔┤Iкў┐─кA░╚╢░╣╬,0.32,SEHK,HKD,6000
00511,TVB,╣q╡°╝s╝╜,27.85,SEHK,HKD,100
00512,CHINAGRANDPHARM,╗╖дj┬х├─,1.63,SEHK,HKD,4000
00513,CONTINENTAL H,лэйM╢░╣╬,0.126,SEHK,HKD,10000
00515,TC ORI LIGHT,╣F╢iкFдш╖╙й·,0.84,SEHK,HKD,2000
00517,COSCO INTL HOLD,дд╗╖░ъ╗┌▒▒к╤,4.46,SEHK,HKD,2000
00518,TUNGTEX (HOLD),жP▒oеKб]╢░╣╬б^,0.74,SEHK,HKD,2000
00519,APPLIED DEV,╣ъдOл╪╖~,0.26,SEHK,HKD,5000
00520,XIABUXIABU,йEнўйEнў,3.8,SEHK,HKD,500
00521,HNA INT'L INV,о№пш░ъ╗┌зы╕ъ,0.415,SEHK,HKD,2000
00522,ASM PACIFIC,ASM PACIFIC,55.75,SEHK,HKD,100
00524,E-KONG GROUP,E-KONG GROUP,0.56,SEHK,HKD,10000
00525,GUANGSHEN RAIL,╝s▓`┼K╕Їк╤еў,2.99,SEHK,HKD,2000
00526,LISI GP HOLD,зQо╔╢░╣╬▒▒к╤,0.495,SEHK,HKD,2000
00527,RUIFENG RENEW,╖чн╖╖sпр╖╜,0.92,SEHK,HKD,4000
00528,KINGDOM HOLDING,кў╣F▒▒к╤,1.37,SEHK,HKD,2000
00529,SIS INT'L,SIS INT'L,4.4,SEHK,HKD,2000
00530,GOLDIN FIN HOLD,░к╗╚кў┐─,12.6,SEHK,HKD,2000
00531,SAMSON HOLDING,╢╢╕█,1,SEHK,HKD,1000
00532,WKK INTL (HOLD),WKK INTL (HOLD),0.65,SEHK,HKD,2000
00533,GOLDLION HOLD,кўзQи╙╢░╣╬,3.12,SEHK,HKD,1000
00535,GEMDALE PPT,кўжa░╙╕m,0.32,SEHK,HKD,2000
00536,TRADELINK,╢TйЎ│q,1.48,SEHK,HKD,2000
00538,AJISEN (CHINA),и¤дdб]дд░ъб^,3.06,SEHK,HKD,1000
00539,VICTORY CITY,лa╡╪░ъ╗┌▒▒к╤,1.22,SEHK,HKD,2000
00540,SPEEDY GLOBAL,и│▒╢└Ї▓y▒▒к╤,0.61,SEHK,HKD,4000
00542,CENERIC,╖s└н░ь╢░╣╬,0.21,SEHK,HKD,8000
00543,PACIFIC ONLINE,д╙енмv║Ї╡╕,1.97,SEHK,HKD,1000
00544,DAIDO GROUP,дjжP╢░╣╬,0.105,SEHK,HKD,20000
00546,FUFENG GROUP,к·┬╫╢░╣╬,3.95,SEHK,HKD,1000
00547,DIGITAL DOMAIN,╝╞жrд¤░ъ,0.36,SEHK,HKD,10000
00548,SHENZHENEXPRESS,▓`ж`░к│tд╜╕Їк╤еў,4.72,SEHK,HKD,2000
00549,QIFENG FIBER,й_оpд╞┼╓,0.76,SEHK,HKD,2000
00550,CINMEDIA,е¤╢╟┤C,2.05,SEHK,HKD,2000
00551,YUE YUEN IND,╕╬д╕╢░╣╬,26.55,SEHK,HKD,500
00552,CHINACOMSERVICE,дд░ъ│qлHкA░╚,2.81,SEHK,HKD,2000
00553,NANJING PANDA,лnи╩║╡┐▀╣qдlк╤еў,4.7,SEHK,HKD,2000
00554,HANS ENERGY,║~лфпр╖╜,0.34,SEHK,HKD,2000
00555,REXLOT HOLDINGS,▒sоїдд▒m▒▒к╤,0.44,SEHK,HKD,25000
00556,PAN ASIA ENVIRO,кxи╚└ЇлO,1.11,SEHK,HKD,2000
00557,CITY E-SOLUTION,CITY E-SOLUTION,1.16,SEHK,HKD,2000
00558,LK TECH,дOлlмьз▐,0.485,SEHK,HKD,2500
00559,GUOCANG GROUP,░ъ┬├╢░╣╬,0.275,SEHK,HKD,10000
00560,CHU KONG SHIP,п]ж┐▓ю░╚,2.2,SEHK,HKD,2000
00563,SH IND URBAN,дW╣ъл░ел╢}╡o,1.17,SEHK,HKD,2000
00564,ZMJ,╛G╖╤╛ў,3.43,SEHK,HKD,200
00565,ART TEXTILE,└A├└п╝┬┤,0.31,SEHK,HKD,5000
00566,HANERGY TFP,║~пр┴б╜д╡o╣q,3.91,SEHK,HKD,2000
00567,DAISHOMICROLINE,дjйў╖LОи╢░╣╬,1.16,SEHK,HKD,2000
00568,SHANDONG MOLONG,дsкF╛е└s,2.68,SEHK,HKD,400
00569,CH AUTOMATION,дд░ъж█░╩д╞,0.78,SEHK,HKD,1000
00570,TRAD CHI MED,дд░ъдд├─,4.77,SEHK,HKD,2000
00571,ESUN HOLDINGS,┬╫╝w─R▒▒к╤,0.68,SEHK,HKD,2000
00572,CH FOR YOU GP,дд░ъ┤IжЎ╢░╣╬,0.201,SEHK,HKD,4000
00573,TAO HEUNG HLDGS,╜_н╗▒▒к╤,2.87,SEHK,HKD,1000
00574,PASHUN PHARMA,ж╩лH├─╖~,0.82,SEHK,HKD,2000
00575,REGENT PACIFIC,└y┤╣д╙енмv,0.092,SEHK,HKD,10000
00576,ZHEJIANGEXPRESS,о¤ж┐║нкCиi,8.03,SEHK,HKD,2000
00577,LOUIS XIII H,╕ЇйЎдQдT╢░╣╬,2.31,SEHK,HKD,500
00578,ROSAN RES,┐─лH╕ъ╖╜,0.35,SEHK,HKD,10000
00579,JNCEC,и╩пр▓M╝фпр╖╜,2.13,SEHK,HKD,2000
00580,SUN.KING ELEC,┴╔┤╣╣qдO╣qдl,0.9,SEHK,HKD,2000
00581,CHINA ORIENTAL,дд░ъкFдш╢░╣╬,1.16,SEHK,HKD,2000
00582,LANDING INTL,┬┼╣й░ъ╗┌,0.184,SEHK,HKD,5000
00583,SCMP GROUP,лn╡╪жн│°╢░╣╬,1.783,SEHK,HKD,2000
00585,IMAGI INT'L,╖N░и░ъ╗┌,0.126,SEHK,HKD,8000
00586,CONCH VENTURE,о№┴││╨╖~,16.66,SEHK,HKD,500
00587,HUA HAN,╡╪├vе═кл╗s├─,0.96,SEHK,HKD,4000
00588,BEIJING N STAR,е_и╩е_и░╣ъ╖~к╤еў,2,SEHK,HKD,2000
00589,PORTICO INT'L,─_░ъ░ъ╗┌,2.79,SEHK,HKD,500
00590,LUK FOOK HOLD,д╗║╓╢░╣╬,18.98,SEHK,HKD,1000
00591,C HIGHPRECISION,дд░ъ░к║ы▒K,1.22,SEHK,HKD,1000
00592,BOSSINI INT'L,BOSSINI INT'L,0.67,SEHK,HKD,2000
00593,SKYOCEAN INTL,д╤мv░ъ╗┌▒▒к╤,10.28,SEHK,HKD,500
00595,AV CONCEPT HOLD,AV CONCEPT HOLD,0.36,SEHK,HKD,2000
00596,INSPUR INT'L,оЎ╝щ░ъ╗┌,1.31,SEHK,HKD,2000
00598,SINOTRANS,дд░ъе~╣B,3.45,SEHK,HKD,1000
00599,E. BON HOLDINGS,й╔и╣жц▒▒к╤,1.2,SEHK,HKD,2000
00600,CHINA INFRA INV,дд░ъ░Єл╪зы╕ъ,0.118,SEHK,HKD,2000
00601,GROUP SENSE,┼v┤╝б]░ъ╗┌б^,0.24,SEHK,HKD,2000
00602,JIAHUA STORES H,и╬╡╪ж╩│f▒▒к╤,0.38,SEHK,HKD,2500
00603,CHINA OIL & GAS,ддкo┐UоЁ,0.48,SEHK,HKD,20000
00604,SHENZHEN INVEST,▓`ж`▒▒к╤,2.55,SEHK,HKD,2000
00605,C FIN SERVICES,дд░ъкў┐─зы╕ъ║▐▓z,0.49,SEHK,HKD,2000
00606,CHINA AGRI,дд░ъ┬│кo▒▒к╤,2.99,SEHK,HKD,1000
00607,FULLSHARE,┬╫▓▒▒▒к╤,1.16,SEHK,HKD,2500
00608,HIGH FASHION,╣FзQ░ъ╗┌,2.51,SEHK,HKD,2000
00609,TIANDE CHEMICAL,д╤╝wд╞дu,1.29,SEHK,HKD,4000
00610,WAI KEE HOLD,WAI KEE HOLD,2.28,SEHK,HKD,2000
00611,CNE TECH CORP,дд░ъо╓прмьз▐,1.27,SEHK,HKD,2000
00612,CHINA INV FUND,дд░ъзы╕ъ░Єкўд╜еq,0.64,SEHK,HKD,8000
00613,YUGANG INT'L,YUGANG INT'L,0.111,SEHK,HKD,2000
00616,EASYKNIT ENT,е├╕q╣ъ╖~,0.197,SEHK,HKD,3000
00617,PALIBURG HOLD,ж╩зQлO▒▒к╤,2.44,SEHK,HKD,2000
00618,PKU RESOURCES,е_дj╕ъ╖╜,0.56,SEHK,HKD,2000
00619,SOUTH CHINA FIN,лn╡╪кў┐─,0.089,SEHK,HKD,50000
00620,UDL HOLDINGS,UDL HOLDINGS,2.53,SEHK,HKD,2000
00621,TAUNG GOLD,╛┬кў─q╖~,0.111,SEHK,HKD,10000
00622,ENERCHINA HOLD,л┬╡╪╣F▒▒к╤,0.345,SEHK,HKD,3000
00623,SINOMEDIA,дд╡°кў╛Ї,2.5,SEHK,HKD,1000
00625,RREEF CCT REIT,║═┤Iй╨жa▓г░Єкў,4.35,SEHK,HKD,1000
00626,PUBLIC FIN HOLD,дj▓│кў┐─▒▒к╤,3.45,SEHK,HKD,2000
00627,U-RIGHT INT'L,жЎл┬░ъ╗┌,0.74,SEHK,HKD,20000
00628,SINO CREDIT,╡╪╗╚▒▒к╤,1.42,SEHK,HKD,2000
00629,YUE DA MINING,оо╣F─q╖~,0.305,SEHK,HKD,1000
00630,AMCO UNITED,╣mої▒▒к╤,0.28,SEHK,HKD,10000
00631,SANY INT'L,дTд@░ъ╗┌,1.56,SEHK,HKD,1000
00632,PEARLORIENT OIL,кFдшй·п]е█кo,0.229,SEHK,HKD,1000
00633,CH ALL ACCESS,дд░ъе■│q,2.27,SEHK,HKD,2000
00635,PLAYMATES,▒mмP╢░╣╬,8.34,SEHK,HKD,2000
00636,KERRY LOG NET,╣┼и╜клмy,10.14,SEHK,HKD,500
00637,LEE KEE,зQ░O,0.54,SEHK,HKD,2000
00638,KIN YAT HOLD,л╪╖╕╢░╣╬,0.91,SEHK,HKD,2000
00639,SHOUGANG RES,н║┐√╕ъ╖╜,0.88,SEHK,HKD,2000
00640,INFINITY CHEM,мP┴╛д╞дu,0.68,SEHK,HKD,4000
00641,CHTC FONG'S,∙┌д╤е▀лH,1.45,SEHK,HKD,2000
00642,PALADIN PREF,PALADIN PREF,1.6,SEHK,HKD,10000
00643,CARRY WEALTH,лэ┤I▒▒к╤,1.27,SEHK,HKD,10000
00645,ARES ASIA,жw░ьи╚мw,1.12,SEHK,HKD,2000
00646,CHINA ENV TEC,дд░ъ└ЇлOмьз▐,0.213,SEHK,HKD,8000
00647,JOYCE BOUTIQUE,JOYCE BOUTIQUE,0.335,SEHK,HKD,2000
00648,WAH YAN HEALTH,дд░ъ╡╪дп┬х└°,0.138,SEHK,HKD,2500
00650,SHUN CHEONG,╢╢йў╢░╣╬,5.9,SEHK,HKD,10000
00651,CHI O SHIPBLDG,ддо№▓ю▓э,0.194,SEHK,HKD,5000
00653,BONJOUR HOLD,иЇоо▒▒к╤,0.38,SEHK,HKD,2000
00655,HK CHINESE LTD,н╗┤ф╡╪дHж│ннд╜еq,1.19,SEHK,HKD,2000
00656,FOSUN INTL,┤_мP░ъ╗┌,12.62,SEHK,HKD,500
00657,G-VISION INT'L,└Їмь░ъ╗┌,0.35,SEHK,HKD,2000
00658,C TRANSMISSION,дд░ъ░к│t╢╟░╩,4.94,SEHK,HKD,1000
00659,NWS HOLDINGS,╖s│╨л╪╢░╣╬,9.3,SEHK,HKD,1000
00660,WAI CHUN MINING,░╢лT─q╖~╢░╣╬,0.086,SEHK,HKD,10000
00661,CDAYENONFER,дд░ъдjзMж│жткў─▌,0.136,SEHK,HKD,2000
00662,ASIA FINANCIAL,и╚мwкў┐─,2.95,SEHK,HKD,2000
00663,KING STONE ENGY,кўдsпр╖╜,0.285,SEHK,HKD,1000
00664,SKYOCEAN W1603,д╤мv░ъ╗┌д@д╗╣sдT,6.3,SEHK,HKD,2000
00665,HAITONG INT'L,о№│q░ъ╗┌,3.5,SEHK,HKD,2000
00666,SHK HK IND,╖sдuзы╕ъ,0.213,SEHK,HKD,20000
00668,DOWELL PPT,кFньжa▓г,0.38,SEHK,HKD,2000
00669,TECHTRONIC IND,│╨мь╣ъ╖~,27.5,SEHK,HKD,500
00670,CHINA EAST AIR,дд░ъкFдшпшк┼к╤еў,3.93,SEHK,HKD,2000
00672,ZHONGAN REALEST,▓│жwй╨▓г,0.75,SEHK,HKD,1000
00673,CHINA HEALTH,дд░ъ╜├е═▒▒к╤,0.305,SEHK,HKD,3000
00674,CULTURELANDMARK,дхд╞жa╝╨зы╕ъ,0.55,SEHK,HKD,4000
00675,K & P INT'L,░э─_░ъ╗┌,0.68,SEHK,HKD,2000
00676,PEGASUS INT'L,│╨лH░ъ╗┌,1.65,SEHK,HKD,2000
00677,GOLDEN RES DEV,кў╖╜ж╠╖~,0.455,SEHK,HKD,2000
00678,GENTING HK,╢││╗н╗┤ф,2.35,SEHK,HKD,1000
00679,ASIA TELE-NET,и╚мw┴p║Їмьз▐,0.64,SEHK,HKD,10000
00680,NAN HAI CORP,лnо№▒▒к╤,0.109,SEHK,HKD,50000
00681,CHI PEOPLE HOLD,дде┴▒▒к╤,0.12,SEHK,HKD,2000
00682,CHAODA MODERN,╢Wдj▓{еN,0.244,SEHK,HKD,2000
00683,KERRY PPT,╣┼и╜л╪│],22.8,SEHK,HKD,500
00684,ALLAN INT'L,и╚н█░ъ╗┌,2,SEHK,HKD,2000
00685,MEDIA CHINESE,е@м╔╡╪дх┤C┼щ,1.08,SEHK,HKD,1000
00686,UNITED PV,┴pжXе·её,0.61,SEHK,HKD,2000
00687,TYSAN HOLDINGS,оїк@╢░╣╬,3,SEHK,HKD,2000
00688,CHINA OVERSEAS,дд░ъо№е~╡oоi,21.5,SEHK,HKD,2000
00689,EPI (HOLDINGS),к°м╒╢░╣╬б]▒▒к╤б^,0.4,SEHK,HKD,5000
00690,UNI-BIO GROUP,┴p▒dе═клмьз▐╢░╣╬,0.186,SEHK,HKD,20000
00691,SHANSHUI CEMENT,дsдЇдЇкd,6.29,SEHK,HKD,1000
00692,CHINA HOUSEHOLD,дд░ъоaй~,0.246,SEHK,HKD,5000
00693,TAN CHONG INT'L,│п░█░ъ╗┌,2.45,SEHK,HKD,3000
00694,BEIJING AIRPORT,е_и╩н║│г╛ў│їк╤еў,7.91,SEHK,HKD,2000
00695,DONGWU CEMENT,кFзdдЇкd,1.4,SEHK,HKD,2000
00696,TRAVELSKY TECH,дд░ъе┴пшлHоз║Ї╡╕,8.19,SEHK,HKD,1000
00697,SHOUGANG INT'L,SHOUGANG INT'L,0.32,SEHK,HKD,2000
00698,TONGDA GROUP,│q╣F╢░╣╬,1.17,SEHK,HKD,10000
00699,CAR INC,плж{п▓ио,13.02,SEHK,HKD,1000
00700,TENCENT,─╦░T▒▒к╤,128.6,SEHK,HKD,100
00701,CNT GROUP,CNT GROUP,0.33,SEHK,HKD,2000
00702,SINO OIL & GAS,дд░ъкoоЁ▒▒к╤,0.181,SEHK,HKD,5000
00703,FUTURE BRIGHT,FUTURE BRIGHT,0.8,SEHK,HKD,6000
00704,HUSCOKE RES,йM╣┼╕ъ╖╜,0.08,SEHK,HKD,2000
00705,DINGHE MINING,╣ййM─q╖~,0.138,SEHK,HKD,12000
00706,BEAUTI C HOLD,м№─Rдд░ъ▒▒к╤,0.167,SEHK,HKD,10000
00707,CO-PROSPERITY,иє▓▒иє┬╫,0.285,SEHK,HKD,2000
00709,GIORDANO INT'L,жїджег░ъ╗┌,4.08,SEHK,HKD,2000
00710,VARITRONIX INTL,║ы╣q,5.39,SEHK,HKD,1000
00711,CHUN WO DEV,лTйM╡oоi╢░╣╬,1.13,SEHK,HKD,2000
